PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,PlayID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,PitchLocationConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,PitchMovementConfidence
177,2022-04-23,16:02:13.87,1,3,"Morris, Zack",1000047549,Left,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,5,Bottom,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.42347,-2.774614,4.164822,2134.366403,139.544499,10:45,5.7813,-2.5241,5.57191,-20.74588,14.27497,-11.34847,1.45177,0.42748,83.06658,-6.606951,2.146904,0.425927,,,,,,,,,,,,6.72548,8.17949,2.1723,50,5.52773,-8.95147,-129.61501,-7.00759,11.63735,22.73955,-18.02078,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,a73c95f0-c348-11ec-8d7f-1709ea31c659,88.49514,6.35689,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,d6bcc2ae-fb45-49fd-ac20-958087dd7505,2022-04-23,21:02:13.87,2022-04-23T16:02:13.8793816-05:00,2022-04-23T21:02:13.8793816Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.93158,-130.47734,11.36978,5.78051,-6.32421,-9.01039,2.52012,-9.39278,5.81868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
178,2022-04-23,16:02:37.58,1,4,"Morris, Zack",1000047549,Left,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,5,Bottom,0,1,2,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,,80.81504,-0.872822,3.785328,2350.298353,343.349914,5:30,5.76779,-2.67875,5.27188,-51.47215,-7.60658,2.66748,0.65671,1.10447,74.84667,-10.126813,4.258275,0.476687,57.0934,-8.153845,2.902922,,,,,7.12793,,-6.491413,0.059287,-0.3,-3.24063,2.33016,50,5.64939,-7.85785,-117.14884,-3.64169,-0.41718,21.98499,-36.68066,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,b5601f80-c348-11ec-8d7f-1709ea31c659,79.07168,5.96837,,,,0.70511,,2.16737,0.70511,-1.05507,9c698d1b-2b7c-4006-a691-88e8aef481af,eb50a8ad-3b93-49bd-87ab-35f9dcaf9780,2022-04-23,21:02:37.58,2022-04-23T16:02:37.5837528-05:00,2022-04-23T21:02:37.5837528Z,GroundBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.23285,-118.1268,10.99249,5.77509,-2.01003,-18.34033,2.67929,-7.8393,-0.20859,180,2.16627,82.89998,,,,,,,,0.70526,-11.89317,,,,,,,,-1.05512,4.20377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Low,Low,,High,,,High
179,2022-04-23,16:03:36.89,2,1,"Morris, Zack",1000047549,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.42533,-4.049336,3.648881,2202.942917,140.757421,10:45,5.80644,-2.45349,5.50421,-19.44903,14.57422,-11.03272,0.38434,0.04452,84.08087,-7.653081,1.687087,0.419816,,,,,,,,,,,,6.54898,8.75882,2.14203,50,5.43845,-7.94037,-132.24798,-10.05339,11.65626,26.8825,-16.58459,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,d8b4c530-c348-11ec-8d7f-1709ea31c659,89.78316,7.34446,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,d365acbb-408f-4f12-9e55-cd744f1d8572,2022-04-23,21:03:36.89,2022-04-23T16:03:36.8926040-05:00,2022-04-23T21:03:36.8926040Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.99792,-133.26005,13.44125,5.80519,-9.42901,-8.29229,2.44923,-8.3792,5.82813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
180,2022-04-23,16:04:03.97,2,2,"Morris, Zack",1000047549,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,5,Bottom,0,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.53029,0.282434,2.522948,2131.187723,344.097583,5:30,5.7353,-2.67461,5.37455,-49.98952,-5.02607,1.81638,1.83457,-0.1563,73.43733,-8.775085,2.845942,0.482615,,,,,,,,,,,,-0.2265,-2.19138,2.44703,50,5.72501,-5.15895,-115.44211,-1.18248,-0.3063,21.08058,-35.13729,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,e8dd4680-c348-11ec-8d7f-1709ea31c659,78.10036,6.09297,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,89af51d1-56ed-45c6-a454-c8f7ec8e595a,2022-04-23,21:04:03.97,2022-04-23T16:04:03.9705432-05:00,2022-04-23T21:04:03.9705432Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.12897,-116.37492,10.54029,5.74294,0.37236,-17.56865,2.67501,-5.14539,-0.15315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
181,2022-04-23,16:04:33.43,2,3,"Morris, Zack",1000047549,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,5,Bottom,0,1,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.62263,-2.156856,3.818143,1325.255078,108.920695,9:45,5.59526,-2.73668,5.42901,-35.30829,5.16048,-11.61674,0.62733,-0.12334,77.53236,-8.575138,1.753438,0.457859,,,,,,,,,,,,6.88229,3.46012,2.40621,50,5.37866,-7.62389,-121.23314,-5.81305,10.337,21.65799,-26.97705,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,fa6c35a0-c348-11ec-8d7f-1709ea31c659,82.32331,6.09027,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,08acdfcc-2818-4435-97e8-83196b0abb9d,2022-04-23,21:04:33.43,2022-04-23T16:04:33.4321496-05:00,2022-04-23T21:04:33.4321496Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.07533,-122.13647,10.82899,5.59765,-4.68787,-13.48853,2.73319,-8.05503,5.1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
182,2022-04-23,16:05:39.69,2,4,"Morris, Zack",1000047549,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,5,Bottom,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.31949,-2.039403,3.380658,2185.124201,154.770173,11:15,5.78538,-2.37087,5.33,-15.42564,19.00867,-8.4176,2.58213,0.10354,83.1333,-4.960118,1.889591,0.422345,73.21243,45.030091,137.280514,4487.858035,,,,,,,,5.20859,10.46835,2.07132,50,5.59008,-7.42596,-132.23404,-5.21385,9.19758,28.90687,-13.68851,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,21ed1fe0-c349-11ec-8d7f-1709ea31c659,89.24571,8.18618,,,,47.30997,,1.3859,2.60407,-0.15187,9c698d1b-2b7c-4006-a691-88e8aef481af,f9258731-51e5-44fe-951b-2b750f1d50e9,2022-04-23,21:05:39.69,2022-04-23T16:05:39.6948824-05:00,2022-04-23T21:05:39.6948824Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.17126,-133.35971,14.45344,5.78274,-4.6808,-6.84426,2.36747,-7.78413,4.59879,332.294578,1.3859,-55.7535,0.44499,0.81418,-0.35133,0.42033,-0.53374,0.38987,-0.11404,2.60407,75.96787,-30.33833,4.16127,-1.23516,1.11591,-1.38007,0.99703,-0.28677,-0.15187,51.48304,-7.57175,0.17252,0.06734,-0.12472,0.13886,-0.10356,0.03246,,,,,,,,,,,,,,,,,,,,,,,High,High,Low,,High,,,High
183,2022-04-23,16:06:09.34,2,5,"Morris, Zack",1000047549,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,5,Bottom,0,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.1789,-0.514605,2.782626,2291.541133,351.577367,5:45,5.76015,-2.55314,5.38132,-55.30432,-10.14193,1.69,0.66846,0.19829,73.77471,-10.466748,3.083622,0.483682,,,,,,,,,,,,-0.1335,-4.71189,2.30263,50,5.67403,-5.65458,-115.01017,-2.95604,-0.17986,20.14445,-38.52267,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,339cb660-c349-11ec-8d7f-1709ea31c659,77.92815,5.40419,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,399fcfa5-7d5e-4abb-b0de-70134597d426,2022-04-23,21:06:09.34,2022-04-23T16:06:09.3474648-05:00,2022-04-23T21:06:09.3474648Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.12511,-115.90437,10.07222,5.76729,-1.24603,-19.26134,2.55346,-5.6466,-0.08993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
184,2022-04-23,16:06:42.84,2,6,"Morris, Zack",1000047549,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,5,Bottom,0,1,2,ChangeUp,Changeup,InPlay,Undefined,Popup,Out,1,0,,82.85172,-0.711914,2.78883,1283.286239,96.893981,9:15,5.72907,-2.52648,5.38463,-39.19978,2.14516,-7.48689,1.79427,-0.53412,76.44423,-7.847052,1.457758,0.462789,82.78545,61.724027,22.496412,,,,,,,,,4.545,1.58398,2.28246,50,5.63729,-5.55538,-120.24917,-2.88119,6.68407,22.35822,-29.84456,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,47896ba0-c349-11ec-8d7f-1709ea31c659,81.44635,6.40749,,,,116.97357,,3.27762,2.04641,0.58224,9c698d1b-2b7c-4006-a691-88e8aef481af,af0d290b-cfe7-42f2-8a70-124290b923b7,2022-04-23,21:06:42.84,2022-04-23T16:06:42.8417880-05:00,2022-04-23T21:06:42.8417880Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.11918,-121.19726,11.17911,5.73263,-1.61566,-14.92228,2.52405,-5.83882,3.34204,,3.27762,53.14128,-10.947,2.63638,-0.59786,0.13388,-0.02909,0.00469,-0.00041,2.04641,106.93033,-29.19386,3.9696,-0.88228,0.18387,-0.03763,0.00595,-0.00048,0.58224,22.00795,1.68508,-1.08284,0.34825,-0.09215,0.02102,-0.00355,0.00029,,,,,,,,,,,,,,,,,,,,,,,High,High,Low,,High,,,High
185,2022-04-23,16:07:29.00,3,1,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.95066,-0.767124,3.474644,2365.742893,336.668807,5:15,5.65815,-2.59103,5.33866,-52.90645,-9.36902,4.59331,0.52821,1.0556,75.0932,-10.281466,4.290636,0.474901,,,,,,,,,,,,-1.37335,-4.19815,2.27361,50,5.55014,-7.31209,-117.42574,-3.46926,-1.92002,21.9641,-38.04341,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,630abdc0-c349-11ec-8d7f-1709ea31c659,79.36909,5.85745,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,848b1604-a7dd-4e53-9f39-bef324ccbec7,2022-04-23,21:07:29.00,2022-04-23T16:07:29.0010968-05:00,2022-04-23T21:07:29.0010968Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.16681,-118.38823,10.98205,5.66564,-1.80216,-19.0217,2.59219,-7.22795,-0.96001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
186,2022-04-23,16:08:18.07,3,2,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.31559,-1.503318,2.662635,1384.837168,140.243207,10:45,5.65335,-2.77976,5.22807,-29.71537,10.2269,-7.55626,1.76193,-0.90447,78.08117,-6.927766,1.323825,0.45487,,,,,,,,,,,,4.43925,5.83595,2.54007,50,5.4924,-5.36909,-122.36368,-4.27463,6.80872,21.51967,-23.22309,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,8054e900-c349-11ec-8d7f-1709ea31c659,82.86414,6.23442,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,83050160-beba-4737-9a7e-cb77792db7e3,2022-04-23,21:08:18.07,2022-04-23T16:08:18.0777816-05:00,2022-04-23T21:08:18.0777816Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.27422,-123.28775,10.75983,5.65455,-3.27742,-11.61155,2.77689,-5.66146,3.40436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
187,2022-04-23,16:08:47.56,3,3,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,0,2,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,83.84299,-2.663929,3.635229,1444.822133,105.728175,9:30,5.56128,-2.73241,5.38361,-35.91565,4.52264,-11.77158,0.06431,-0.30113,77.64768,-9.178311,1.54312,0.457686,,,,,,,,,,,,6.89571,3.31185,2.41548,50,5.29676,-7.23408,-121.48483,-6.94194,10.37638,22.26382,-27.19053,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,91dd4870-c349-11ec-8d7f-1709ea31c659,82.35433,6.1953,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,ba9d9de7-e78f-4cf3-a577-35c985b3f027,2022-04-23,21:08:47.56,2022-04-23T16:08:47.5627352-05:00,2022-04-23T21:08:47.5627352Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.11987,-122.41952,11.13191,5.56423,-5.8004,-13.59527,2.72833,-7.66971,5.18819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
188,2022-04-23,16:09:14.64,3,4,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,1,2,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,79.58339,-0.750433,3.997129,2358.069511,338.147613,5:15,5.78364,-2.57083,5.37272,-54.90688,-10.01512,4.52477,0.50271,1.55999,74.14847,-10.608452,4.800629,0.48223,,,,,,,,,,,,-1.22973,-4.49292,2.20858,50,5.67676,-8.24217,-115.42398,-3.44888,-1.66701,20.51224,-38.26454,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,a20be440-c349-11ec-8d7f-1709ea31c659,78.16275,5.43491,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,c8274f89-593d-4b3a-a84a-41361a1a6c08,2022-04-23,21:09:14.64,2022-04-23T16:09:14.6494296-05:00,2022-04-23T21:09:14.6494296Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.13308,-116.33262,10.25612,5.79199,-1.75387,-19.13227,2.57204,-8.16833,-0.83351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
189,2022-04-23,16:09:41.66,3,5,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.11971,-3.121609,2.503456,2239.097295,148.790933,11:00,5.71807,-2.63974,5.35823,-16.06395,19.36647,-10.99288,1.44613,-1.20647,81.91482,-6.160034,0.551921,0.42841,,,,,,,,,,,,6.23496,10.98316,2.42261,50,5.42591,-5.19711,-130.43376,-7.62364,10.68355,28.81103,-13.35457,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,b22634c0-c349-11ec-8d7f-1709ea31c659,87.98219,8.20489,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,585fe3ec-3e97-48b1-b10a-4bf3619e1f5a,2022-04-23,21:09:41.66,2022-04-23T16:09:41.6652120-05:00,2022-04-23T21:09:41.6652120Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.14146,-131.56454,14.40552,5.71483,-7.0995,-6.67728,2.63481,-5.61642,5.34178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
190,2022-04-23,16:10:15.35,3,6,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,3,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,80.69569,0.219665,2.099461,2417.182517,323.8992,4:45,5.66485,-2.75617,5.45565,-51.58093,-8.49473,7.02744,1.57222,-0.20427,75.34313,-9.094353,3.351933,0.472433,89.80556,-21.094372,-71.025114,,,,,6.05441,,-41.272987,0.037715,-3.07181,-4.10311,2.5658,50,5.64789,-4.57258,-117.34624,-1.35481,-4.33298,19.78985,-37.96173,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,c635b440-c349-11ec-8d7f-1709ea31c659,79.78362,5.35256,,,,1.79059,,3.04106,1.79059,0.39577,9c698d1b-2b7c-4006-a691-88e8aef481af,df5a4abb-5388-4a16-8a7b-3f2c22ba263c,2022-04-23,21:10:15.35,2022-04-23T16:10:15.3532760-05:00,2022-04-23T21:10:15.3532760Z,GroundBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.051,-118.195,9.89492,5.67108,0.27331,-18.98087,2.75792,-4.38675,-2.16649,,3.04069,40.01838,,,,,,,,1.79102,-47.47691,,,,,,,,0.39684,-116.38752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Low,Low,,High,,,High
191,2022-04-23,16:10:46.06,3,7,"Morris, Zack",1000047549,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,5,Bottom,1,3,2,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,83.6653,0.607969,1.994719,1188.204393,89.400481,9:00,5.48121,-2.90047,5.18972,-39.81943,1.17095,-11.15489,2.73526,-1.95268,76.62963,-6.643319,0.018147,0.4608,,,,,,,,,,,,6.10563,0.8148,2.72398,50,5.5075,-3.74433,-121.38641,-0.19195,9.11113,23.72862,-30.95814,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,d88b00a0-c349-11ec-8d7f-1709ea31c659,81.79783,7.03568,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,d4e53111-135e-4ced-aa25-74511c3bd5e7,2022-04-23,21:10:46.06,2022-04-23T16:10:46.0600152-05:00,2022-04-23T21:10:46.0600152Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.31212,-122.42042,11.86431,5.48647,1.1571,-15.47907,2.8958,-4.14136,4.55556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
192,2022-04-23,16:11:38.26,4,1,"Morris, Zack",1000047549,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.2733,-2.113402,2.512426,2233.233949,155.079161,11:15,5.80726,-2.49456,5.44656,-13.45501,20.89422,-9.16634,2.70443,-0.90452,82.89247,-4.696798,0.883138,0.421822,,,,,,,,,,,,5.31859,11.44894,2.27883,50,5.61135,-5.37549,-132.22584,-5.26864,9.37302,29.39748,-11.99746,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,f79c0930-c349-11ec-8d7f-1709ea31c659,89.35617,8.38083,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,61671f1a-7f7f-4a9d-8e98-11ac272d095d,2022-04-23,21:11:38.26,2022-04-23T16:11:38.2659928-05:00,2022-04-23T21:11:38.2659928Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.0526,-133.34444,14.69874,5.80314,-4.81212,-5.99873,2.49015,-5.73214,4.68651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
193,2022-04-23,16:12:08.57,4,2,"Morris, Zack",1000047549,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,5,Bottom,1,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,78.38167,2.202562,2.015098,2200.739323,331.842525,5:00,5.65499,-2.72624,5.42217,-52.68145,-6.39784,4.17626,3.33036,-0.48984,72.02429,-7.379449,2.75764,0.489649,68.52141,45.155283,122.229271,5868.074721,,,,,,,,-1.5524,-3.44166,2.54421,50,5.81367,-4.16447,-113.7414,2.57146,-2.03516,20.72202,-36.68595,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,09b66f70-c34a-11ec-8d7f-1709ea31c659,76.97846,6.35738,,,,41.42506,,0.60743,3.25428,0.35672,9c698d1b-2b7c-4006-a691-88e8aef481af,26ab4315-e1bb-4910-9863-70c57a4f338b,2022-04-23,21:12:08.57,2022-04-23T16:12:08.5728600-05:00,2022-04-23T21:12:08.5728600Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.082,-114.66353,10.36101,5.66292,4.20398,-18.34298,2.72751,-4.0739,-1.01758,322.212379,0.60743,-37.79524,-3.06647,1.73217,0.23867,-1.91758,2.8472,-2.13924,0.66227,3.25428,71.25508,-28.99788,3.6292,-0.59328,-0.01362,0.13031,-0.10705,0.03455,0.35672,59.95067,-9.63404,3.20188,0.19519,-2.44232,3.6333,-2.73026,0.84573,,,,,,,,,,,,,,,,,,,,,,,High,High,Low,,High,,,High
194,2022-04-23,16:12:46.53,4,3,"Morris, Zack",1000047549,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,5,Bottom,1,0,2,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,79.05646,-0.868485,2.142994,2202.96291,346.764997,5:30,5.77943,-2.5684,5.465,-53.23904,-7.98174,2.18721,0.52933,-0.3794,73.46091,-10.47776,2.533458,0.48419,,,,,,,,,,,,-0.53248,-3.43209,2.37809,50,5.66604,-4.38143,-114.83604,-3.57656,-0.7133,20.63682,-36.77157,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,2057e470-c34a-11ec-8d7f-1709ea31c659,77.84639,5.59554,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,c84f5e0e-5af1-4d1f-a87d-2b0192e88ab8,2022-04-23,21:12:46.53,2022-04-23T16:12:46.5332568-05:00,2022-04-23T21:12:46.5332568Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.04004,-115.73823,10.31841,5.78726,-1.96901,-18.38578,2.56895,-4.35024,-0.35665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
